kind,combo,rho,tau,wins,full,w_adqa,clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.85,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.86,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.82,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.83,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.84,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.85,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.9203939434586519,0.8265964250323509,53/54,16/18,0.86,clip_top3
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8247241794490386,54/54,15/18,0.33,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8228519338657264,54/54,15/18,0.35,clip_top3
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8209796882824142,54/54,14/18,0.33,clip_top3
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8209796882824142,54/54,14/18,0.33,clip_top3
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8209796882824142,54/54,13/18,0.30,need_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.9203939434586519,0.8209796882824142,54/54,13/18,0.30,need_weighted_clip
adqa_max,claude>gpt-4o+gpt-4o>claude,0.9203343842659821,0.8381900133296448,50/54,11/18,1.00,
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9203343842659821,0.8381900133296448,50/54,11/18,1.00,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9203343842659821,0.8381900133296448,50/54,11/18,1.00,clip_top3
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9203343842659821,0.8381900133296448,50/54,11/18,1.00,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9203343842659821,0.8381900133296448,50/54,11/18,1.00,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9203185490263146,0.822499316425061,54/54,13/18,0.27,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9203185490263146,0.822499316425061,54/54,13/18,0.30,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.58,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.65,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.65,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.66,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.67,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.68,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9202958956818159,0.8287168126760363,54/54,16/18,0.55,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.41,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.44,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.46,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.41,clip_mean
ensemble_median,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.44,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9202883449387113,0.8276011668322952,53/54,16/18,0.46,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9202883449387113,0.8257245201954874,53/54,16/18,0.39,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9202883449387113,0.8257245201954874,53/54,16/18,0.39,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.51,clip_mean
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.51,need_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.51,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.52,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.55,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.56,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.57,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,15/18,0.45,clip_top3
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.45,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.49,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.41,clip_mean
ensemble_max,claude>claude+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.40,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.55,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.56,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.52,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,14/18,0.58,critical_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.37,clip_mean
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.42,clip_mean
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.43,clip_mean
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.44,clip_mean
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.39,clip_top3
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.40,clip_top3
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.44,clip_top3
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.46,clip_top3
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.44,need_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.45,need_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.46,need_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.47,need_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9202883449387113,0.8219712269218714,54/54,14/18,0.48,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,13/18,0.42,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9202883449387113,0.8219712269218714,54/54,13/18,0.43,clip_top3
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.32,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.37,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.35,clip_top3
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.38,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.45,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.49,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.50,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.44,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.37,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.40,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.41,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.42,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,14/18,0.38,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.29,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.30,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.30,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,53/54,13/18,0.35,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.28,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.29,clip_mean
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919993961332839,0.8216778816510416,54/54,13/18,0.30,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.89,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.90,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.91,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.92,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.93,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.94,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.95,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.96,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.90,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.91,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.92,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.93,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.94,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.95,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.96,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.91,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.92,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.93,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.94,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.95,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.96,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.90,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.93,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.94,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,16/18,0.95,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.84,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.84,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.88,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.79,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.80,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.86,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.87,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.79,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.80,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.86,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,15/18,0.87,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,14/18,0.59,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,54/54,14/18,0.50,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,54/54,14/18,0.51,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,14/18,0.55,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9199868729366991,0.8278197737741334,53/54,14/18,0.56,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,16/18,0.58,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,16/18,0.60,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.53,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.55,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.42,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.44,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.45,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8257759494775953,54/54,15/18,0.46,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.85,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.86,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.87,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.88,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.86,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.85,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.86,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.87,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.88,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,15/18,0.86,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,54/54,15/18,0.42,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,54/54,15/18,0.43,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,14/18,0.83,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.9199793396865635,0.8239076780986867,53/54,14/18,0.83,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9199793396865635,0.8220394067197782,54/54,15/18,0.45,clip_top3
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.8258361804623597,54/54,14/18,0.32,clip_mean
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.8258361804623597,54/54,14/18,0.32,clip_mean
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.824899858262289,54/54,14/18,0.34,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.824899858262289,54/54,14/18,0.34,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.8239635360622184,54/54,14/18,0.33,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.9197979449397882,0.8239635360622184,54/54,14/18,0.33,critical_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.823495374962183,53/54,13/18,0.43,clip_top3
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.823495374962183,53/54,13/18,0.44,clip_top3
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.34,clip_mean
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.35,clip_mean
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.37,clip_mean
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.34,need_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.35,need_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.36,need_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.9197979449397882,0.8225590527621122,53/54,13/18,0.32,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,17/18,0.91,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,17/18,0.92,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.76,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.78,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.79,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.80,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.61,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.62,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.63,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.66,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.55,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.57,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.61,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.73,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.76,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.77,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.78,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8294047934073192,53/54,16/18,0.79,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8256603022406948,53/54,16/18,0.87,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8256603022406948,53/54,16/18,0.87,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8256603022406948,53/54,15/18,0.81,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.919790406446548,0.8256603022406948,53/54,15/18,0.81,clip_top3
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8219158110740702,54/54,14/18,0.32,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,14/18,0.32,clip_mean
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,14/18,0.32,clip_mean
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.31,clip_mean
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.29,need_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.28,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.29,critical_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.31,clip_mean
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.29,need_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.919790406446548,0.8200435654907581,54/54,13/18,0.28,critical_weighted_clip
